0,Date,Product_ID,Demand,Inventory
836,14-09-1984,P1,54,0
837,15-09-1984,P1,64,0
838,16-09-1984,P1,93,0
839,17-09-1984,P1,69,0
840,18-09-1984,P1,51,5500
841,19-09-1984,P1,53,5449
842,20-09-1984,P1,72,5396
843,21-09-1984,P1,93,5236
844,22-09-1984,P1,61,5043
845,23-09-1984,P1,73,4984
846,24-09-1984,P1,98,4774
847,25-09-1984,P1,61,4679
848,26-09-1984,P1,81,4621
849,27-09-1984,P1,58,4548
850,28-09-1984,P1,52,4435
851,29-09-1984,P1,53,4273
852,30-09-1984,P1,70,4146
853,01-10-1984,P1,81,3994
854,02-10-1984,P1,53,3785
855,03-10-1984,P1,84,3678
856,04-10-1984,P1,69,3527
857,05-10-1984,P1,65,3475
858,06-10-1984,P1,96,3289
859,07-10-1984,P1,99,3062
860,08-10-1984,P1,93,2934
861,09-10-1984,P1,87,2797
862,10-10-1984,P1,70,2696
863,11-10-1984,P1,80,2605
864,12-10-1984,P1,100,2539
865,13-10-1984,P1,79,2450
866,14-10-1984,P1,87,2419
867,15-10-1984,P1,83,2318
868,16-10-1984,P1,64,2239
869,17-10-1984,P1,67,2123
870,18-10-1984,P1,62,2064
871,19-10-1984,P1,77,1917
872,20-10-1984,P1,97,1760
873,21-10-1984,P1,85,1557
874,22-10-1984,P1,84,1471
875,23-10-1984,P1,71,1377
876,24-10-1984,P1,55,1312
877,25-10-1984,P1,64,1220
878,26-10-1984,P1,89,1020
879,27-10-1984,P1,99,849
880,28-10-1984,P1,71,755
881,29-10-1984,P1,57,658
882,30-10-1984,P1,87,602
883,31-10-1984,P1,57,476
884,01-11-1984,P1,78,376
885,02-11-1984,P1,83,181
886,03-11-1984,P1,52,19
887,04-11-1984,P1,99,0
888,05-11-1984,P1,75,0
889,06-11-1984,P1,64,0
890,07-11-1984,P1,54,0
891,08-11-1984,P1,87,0
892,09-11-1984,P1,58,0
893,10-11-1984,P1,92,0
894,11-11-1984,P1,54,0
895,12-11-1984,P1,69,5500
896,13-11-1984,P1,99,5431
897,14-11-1984,P1,64,5350
898,15-11-1984,P1,94,5244
899,16-11-1984,P1,86,5042
900,17-11-1984,P1,62,4959
901,18-11-1984,P1,62,4785
902,19-11-1984,P1,98,4715
903,20-11-1984,P1,97,4584
904,21-11-1984,P1,99,4532
905,22-11-1984,P1,74,4394
906,23-11-1984,P1,66,4251
907,24-11-1984,P1,96,4133
908,25-11-1984,P1,90,3968
909,26-11-1984,P1,73,3776
910,27-11-1984,P1,92,3658
911,28-11-1984,P1,93,3519
912,29-11-1984,P1,69,3451
913,30-11-1984,P1,80,3285
914,01-12-1984,P1,54,3078
915,02-12-1984,P1,65,2979
916,03-12-1984,P1,91,2825
917,04-12-1984,P1,69,2692
918,05-12-1984,P1,86,2606
919,06-12-1984,P1,61,2533
920,07-12-1984,P1,61,2489
921,08-12-1984,P1,68,2437
922,09-12-1984,P1,86,2337
923,10-12-1984,P1,75,2236
924,11-12-1984,P1,80,2112
925,12-12-1984,P1,53,2051
926,13-12-1984,P1,98,1926
927,14-12-1984,P1,94,1739
928,15-12-1984,P1,62,1560
929,16-12-1984,P1,63,1494
930,17-12-1984,P1,100,1398
931,18-12-1984,P1,78,1283
932,19-12-1984,P1,81,1197
933,20-12-1984,P1,83,1003
934,21-12-1984,P1,91,855
935,22-12-1984,P1,77,763
936,23-12-1984,P1,98,652
937,24-12-1984,P1,80,561
938,25-12-1984,P1,73,483
939,26-12-1984,P1,72,360
940,27-12-1984,P1,73,187
941,28-12-1984,P1,71,29
942,29-12-1984,P1,61,0
943,30-12-1984,P1,85,0
944,31-12-1984,P1,85,0
945,01-01-1985,P1,93,5500
946,02-01-1985,P1,81,5407
947,03-01-1985,P1,70,5368
948,04-01-1985,P1,76,5238
949,05-01-1985,P1,95,5060
950,06-01-1985,P1,77,4950
951,07-01-1985,P1,89,4770
952,08-01-1985,P1,68,4688
953,09-01-1985,P1,95,4614
954,10-01-1985,P1,89,4534
955,11-01-1985,P1,57,4404
956,12-01-1985,P1,93,4268
957,13-01-1985,P1,53,4106
958,14-01-1985,P1,74,4011
959,15-01-1985,P1,78,3792
960,16-01-1985,P1,79,3653
961,17-01-1985,P1,93,3532
962,18-01-1985,P1,96,3451
963,19-01-1985,P1,67,3258
964,20-01-1985,P1,75,3091
965,21-01-1985,P1,69,2958
966,22-01-1985,P1,72,2821
967,23-01-1985,P1,66,2711
968,24-01-1985,P1,84,2609
969,25-01-1985,P1,71,2535
970,26-01-1985,P1,84,2479
971,27-01-1985,P1,89,2414
972,28-01-1985,P1,59,2316
973,29-01-1985,P1,94,2263
974,30-01-1985,P1,80,2093
975,31-01-1985,P1,86,2051
976,01-02-1985,P1,76,1893
977,02-02-1985,P1,60,1761
978,03-02-1985,P1,86,1594
979,04-02-1985,P1,91,1470
980,05-02-1985,P1,89,1370
981,06-02-1985,P1,94,1294
982,07-02-1985,P1,87,1181
983,08-02-1985,P1,66,997
984,09-02-1985,P1,57,872
985,10-02-1985,P1,63,797
986,11-02-1985,P1,95,666
987,12-02-1985,P1,73,564
988,13-02-1985,P1,54,490
989,14-02-1985,P1,100,379
990,15-02-1985,P1,90,159
991,16-02-1985,P1,98,12
992,17-02-1985,P1,85,0
993,18-02-1985,P1,76,0
994,19-02-1985,P1,53,0
995,20-02-1985,P1,63,0
996,21-02-1985,P1,61,5500
997,22-02-1985,P1,58,5439
998,23-02-1985,P1,94,5391
999,24-02-1985,P1,74,5214
1000,25-02-1985,P1,54,5062
1001,26-02-1985,P1,144,4991
1002,27-02-1985,P1,54,4703
1003,28-02-1985,P1,90,4723
1004,01-03-1985,P1,104,4592
1005,02-03-1985,P1,137,4525
1006,03-03-1985,P1,139,4356
1007,04-03-1985,P1,139,4186
1008,05-03-1985,P1,80,4060
1009,06-03-1985,P1,114,3984
1010,07-03-1985,P1,121,3752
1011,08-03-1985,P1,50,3610
1012,09-03-1985,P1,107,3561
1013,10-03-1985,P1,135,3437
1014,11-03-1985,P1,111,3219
1015,12-03-1985,P1,136,3047
1016,13-03-1985,P1,96,2897
1017,14-03-1985,P1,99,2794
1018,15-03-1985,P1,103,2684
1019,16-03-1985,P1,87,2572
1020,17-03-1985,P1,147,2532
1021,18-03-1985,P1,106,2403
1022,19-03-1985,P1,129,2392
1023,20-03-1985,P1,85,2276
1024,21-03-1985,P1,118,2237
1025,22-03-1985,P1,119,2069
1026,23-03-1985,P1,150,2012
1027,24-03-1985,P1,83,1829
1028,25-03-1985,P1,119,1754
1029,26-03-1985,P1,113,1535
1030,27-03-1985,P1,127,1443
1031,28-03-1985,P1,135,1334
1032,29-03-1985,P1,72,1248
1033,30-03-1985,P1,73,1203
1034,31-03-1985,P1,76,1011
1035,01-04-1985,P1,64,862
1036,02-04-1985,P1,59,790
1037,03-04-1985,P1,123,670
1038,04-04-1985,P1,60,536
1039,05-04-1985,P1,102,503
1040,06-04-1985,P1,117,331
1041,07-04-1985,P1,82,142
1042,08-04-1985,P1,64,20
1043,09-04-1985,P1,150,0
1044,10-04-1985,P1,56,0
1045,11-04-1985,P1,64,0
1046,12-04-1985,P1,149,0
1047,13-04-1985,P1,133,0
1048,14-04-1985,P1,143,0
1049,15-04-1985,P1,94,0
1050,16-04-1985,P1,75,0
1051,17-04-1985,P1,97,0
1052,18-04-1985,P1,66,0
1053,19-04-1985,P1,56,0
1054,20-04-1985,P1,109,0
1055,21-04-1985,P1,108,0
1056,22-04-1985,P1,121,0
1057,23-04-1985,P1,124,0
1058,24-04-1985,P1,143,5500
1059,25-04-1985,P1,93,5357
1060,26-04-1985,P1,55,5356
1061,27-04-1985,P1,140,5253
1062,28-04-1985,P1,123,4996
1063,29-04-1985,P1,92,4922
1064,30-04-1985,P1,140,4755
1065,01-05-1985,P1,50,4637
1066,02-05-1985,P1,90,4632
1067,03-05-1985,P1,150,4539
1068,04-05-1985,P1,78,4343
1069,05-05-1985,P1,76,4247
1070,06-05-1985,P1,138,4123
1071,07-05-1985,P1,111,3926
1072,08-05-1985,P1,146,3755
1073,09-05-1985,P1,123,3585
1074,10-05-1985,P1,119,3488
1075,11-05-1985,P1,89,3425
1076,12-05-1985,P1,111,3265
1077,13-05-1985,P1,149,3047
1078,14-05-1985,P1,142,2884
1079,15-05-1985,P1,63,2748
1080,16-05-1985,P1,142,2720
1081,17-05-1985,P1,128,2533
1082,18-05-1985,P1,80,2491
1083,19-05-1985,P1,133,2470
1084,20-05-1985,P1,92,2365
1085,21-05-1985,P1,138,2313
1086,22-05-1985,P1,88,2184
1087,23-05-1985,P1,136,2099
1088,24-05-1985,P1,68,1995
1089,25-05-1985,P1,79,1911
1090,26-05-1985,P1,68,1758
1091,27-05-1985,P1,137,1586
1092,28-05-1985,P1,128,1419
1093,29-05-1985,P1,110,1333
1094,30-05-1985,P1,77,1273
1095,31-05-1985,P1,67,1198
1096,01-06-1985,P1,145,1017
1097,02-06-1985,P1,96,793
1098,03-06-1985,P1,85,758
1099,04-06-1985,P1,59,644
1100,05-06-1985,P1,86,600
1101,06-06-1985,P1,58,477
1102,07-06-1985,P1,119,375
1103,08-06-1985,P1,73,140
1104,09-06-1985,P1,111,29
1105,10-06-1985,P1,68,0
1106,11-06-1985,P1,69,0
1107,12-06-1985,P1,77,0
1108,13-06-1985,P1,108,0
1109,14-06-1985,P1,89,0
1110,15-06-1985,P1,91,0
1111,16-06-1985,P1,130,0
1112,17-06-1985,P1,138,0
1113,18-06-1985,P1,50,0
1114,19-06-1985,P1,103,0
1115,20-06-1985,P1,146,0
1116,21-06-1985,P1,135,0
1117,22-06-1985,P1,104,5500
1118,23-06-1985,P1,95,5396
1119,24-06-1985,P1,105,5354
1120,25-06-1985,P1,51,5203
1121,26-06-1985,P1,52,5085
1122,27-06-1985,P1,81,4993
1123,28-06-1985,P1,106,4766
1124,29-06-1985,P1,53,4671
1125,30-06-1985,P1,133,4629
1126,01-07-1985,P1,61,4496
1127,02-07-1985,P1,136,4432
1128,03-07-1985,P1,81,4189
1129,04-07-1985,P1,95,4118
1130,05-07-1985,P1,125,3969
1131,06-07-1985,P1,67,3741
1132,07-07-1985,P1,108,3664
1133,08-07-1985,P1,118,3503
1134,09-07-1985,P1,118,3426
1135,10-07-1985,P1,54,3236
1136,11-07-1985,P1,123,3104
1137,12-07-1985,P1,75,2910
1138,13-07-1985,P1,142,2815
1139,14-07-1985,P1,117,2641
1140,15-07-1985,P1,72,2558
1141,16-07-1985,P1,74,2547
1142,17-07-1985,P1,117,2476
1143,18-07-1985,P1,100,2381
1144,19-07-1985,P1,98,2305
1145,20-07-1985,P1,55,2224
1146,21-07-1985,P1,60,2132
1147,22-07-1985,P1,108,2071
1148,23-07-1985,P1,113,1871
1149,24-07-1985,P1,77,1724
1150,25-07-1985,P1,54,1577
1151,26-07-1985,P1,66,1502
1152,27-07-1985,P1,138,1395
1153,28-07-1985,P1,69,1245
1154,29-07-1985,P1,69,1206
1155,30-07-1985,P1,146,1015
1156,31-07-1985,P1,87,792
1157,01-08-1985,P1,128,767
1158,02-08-1985,P1,129,601
1159,03-08-1985,P1,118,530
1160,04-08-1985,P1,125,445
1161,05-08-1985,P1,99,308
1162,06-08-1985,P1,120,160
1163,07-08-1985,P1,96,0
1164,08-08-1985,P1,118,0
1165,09-08-1985,P1,149,0
1166,10-08-1985,P1,63,0
1167,11-08-1985,P1,67,0
1168,12-08-1985,P1,134,0
1169,13-08-1985,P1,57,0
1170,14-08-1985,P1,68,0
1171,15-08-1985,P1,119,0
1172,16-08-1985,P1,121,5500
1173,17-08-1985,P1,144,5379
1174,18-08-1985,P1,135,5305
1175,19-08-1985,P1,95,5173
1176,20-08-1985,P1,134,5041
1177,21-08-1985,P1,147,4911
1178,22-08-1985,P1,92,4700
1179,23-08-1985,P1,108,4685
1180,24-08-1985,P1,63,4574
1181,25-08-1985,P1,59,4566
1182,26-08-1985,P1,133,4434
1183,27-08-1985,P1,112,4192
1184,28-08-1985,P1,59,4087
1185,29-08-1985,P1,128,4005
1186,30-08-1985,P1,90,3738
1187,31-08-1985,P1,140,3641
1188,01-09-1985,P1,118,3471
1189,02-09-1985,P1,75,3426
1190,03-09-1985,P1,150,3279
1191,04-09-1985,P1,104,3008
1192,05-09-1985,P1,54,2929
1193,06-09-1985,P1,133,2836
1194,07-09-1985,P1,55,2650
1195,08-09-1985,P1,129,2620
1196,09-09-1985,P1,57,2490
1197,10-09-1985,P1,80,2493
1198,11-09-1985,P1,108,2418
1199,12-09-1985,P1,89,2297
1200,13-09-1985,P1,143,2233
1201,14-09-1985,P1,78,2044
1202,15-09-1985,P1,91,2053
1203,16-09-1985,P1,52,1888
1204,17-09-1985,P1,75,1785
1205,18-09-1985,P1,94,1579
1206,19-09-1985,P1,123,1462
1207,20-09-1985,P1,117,1338
1208,21-09-1985,P1,69,1266
1209,22-09-1985,P1,85,1206
1210,23-09-1985,P1,52,999
1211,24-09-1985,P1,105,886
1212,25-09-1985,P1,130,749
1213,26-09-1985,P1,112,599
1214,27-09-1985,P1,107,547
1215,28-09-1985,P1,105,456
1216,29-09-1985,P1,62,328
1217,30-09-1985,P1,117,197
1218,01-10-1985,P1,77,0
1219,02-10-1985,P1,144,0
1220,03-10-1985,P1,140,0
1221,04-10-1985,P1,68,0
1222,05-10-1985,P1,81,0
1223,06-10-1985,P1,91,0
1224,07-10-1985,P1,78,0
1225,08-10-1985,P1,75,0
1226,09-10-1985,P1,80,0
1227,10-10-1985,P1,122,5500
1228,11-10-1985,P1,149,5378
1229,12-10-1985,P1,139,5300
1230,13-10-1985,P1,59,5169
1231,14-10-1985,P1,125,5077
1232,15-10-1985,P1,79,4920
1233,16-10-1985,P1,127,4768
1234,17-10-1985,P1,73,4650
1235,18-10-1985,P1,65,4609
1236,19-10-1985,P1,117,4564
1237,20-10-1985,P1,52,4376
1238,21-10-1985,P1,83,4273
1239,22-10-1985,P1,55,4116
1240,23-10-1985,P1,83,4009
1241,24-10-1985,P1,131,3783
1242,25-10-1985,P1,82,3600
1243,26-10-1985,P1,73,3529
1244,27-10-1985,P1,140,3471
1245,28-10-1985,P1,71,3214
1246,29-10-1985,P1,90,3087
1247,30-10-1985,P1,89,2943
1248,31-10-1985,P1,77,2801
1249,01-11-1985,P1,129,2706
1250,02-11-1985,P1,120,2546
1251,03-11-1985,P1,55,2499
1252,04-11-1985,P1,79,2495
1253,05-11-1985,P1,118,2419
1254,06-11-1985,P1,139,2287
1255,07-11-1985,P1,83,2183
1256,08-11-1985,P1,67,2104
1257,09-11-1985,P1,104,2064
1258,10-11-1985,P1,59,1875
1259,11-11-1985,P1,149,1778
1260,12-11-1985,P1,54,1505
1261,13-11-1985,P1,119,1502
1262,14-11-1985,P1,80,1342
1263,15-11-1985,P1,129,1303
1264,16-11-1985,P1,99,1146
1265,17-11-1985,P1,56,985
1266,18-11-1985,P1,84,882
1267,19-11-1985,P1,65,770
1268,20-11-1985,P1,127,664
1269,21-11-1985,P1,95,532
1270,22-11-1985,P1,117,468
1271,23-11-1985,P1,148,316
1272,24-11-1985,P1,106,111
1273,25-11-1985,P1,94,0
1274,26-11-1985,P1,123,0
1275,27-11-1985,P1,98,0
1276,28-11-1985,P1,111,0
1277,29-11-1985,P1,143,5500
1278,30-11-1985,P1,147,5357
1279,01-12-1985,P1,84,5302
1280,02-12-1985,P1,88,5224
1281,03-12-1985,P1,55,5048
1282,04-12-1985,P1,144,4990
1283,05-12-1985,P1,67,4703
1284,06-12-1985,P1,149,4710
1285,07-12-1985,P1,88,4533
1286,08-12-1985,P1,110,4541
1287,09-12-1985,P1,112,4383
1288,10-12-1985,P1,78,4213
1289,11-12-1985,P1,69,4121
1290,12-12-1985,P1,61,3995
1291,13-12-1985,P1,106,3805
1292,14-12-1985,P1,80,3625
1293,15-12-1985,P1,93,3531
1294,16-12-1985,P1,119,3451
1295,17-12-1985,P1,74,3235
1296,18-12-1985,P1,150,3084
1297,19-12-1985,P1,72,2883
1298,20-12-1985,P1,131,2818
1299,21-12-1985,P1,99,2652
1300,22-12-1985,P1,63,2576
1301,23-12-1985,P1,56,2556
1302,24-12-1985,P1,135,2494
1303,25-12-1985,P1,66,2363
1304,26-12-1985,P1,127,2339
1305,27-12-1985,P1,68,2195
1306,28-12-1985,P1,76,2119
1307,29-12-1985,P1,51,2055
1308,30-12-1985,P1,107,1928
1309,31-12-1985,P1,55,1730
1310,01-01-1986,P1,118,1599
1311,02-01-1986,P1,79,1438
1312,03-01-1986,P1,135,1382
1313,04-01-1986,P1,133,1248
1314,05-01-1986,P1,51,1142
1315,06-01-1986,P1,145,1033
1316,07-01-1986,P1,113,793
1317,08-01-1986,P1,51,741
1318,09-01-1986,P1,93,678
1319,10-01-1986,P1,125,566
1320,11-01-1986,P1,113,438
1321,12-01-1986,P1,54,320
1322,13-01-1986,P1,101,205
1323,14-01-1986,P1,65,1
1324,15-01-1986,P1,102,0
1325,16-01-1986,P1,129,0
1326,17-01-1986,P1,76,0
1327,18-01-1986,P1,56,0
1328,19-01-1986,P1,79,5500
1329,20-01-1986,P1,56,5421
1330,21-01-1986,P1,121,5393
1331,22-01-1986,P1,149,5187
1332,23-01-1986,P1,126,4987
1333,24-01-1986,P1,139,4919
1334,25-01-1986,P1,109,4708
1335,26-01-1986,P1,87,4668
1336,27-01-1986,P1,119,4595
1337,28-01-1986,P1,86,4510
1338,29-01-1986,P1,109,4407
1339,30-01-1986,P1,148,4216
1340,31-01-1986,P1,114,4051
1341,01-02-1986,P1,52,3950
1342,02-02-1986,P1,136,3814
1343,03-02-1986,P1,136,3595
1344,04-02-1986,P1,135,3475
1345,05-02-1986,P1,91,3409
1346,06-02-1986,P1,124,3263
1347,07-02-1986,P1,102,3034
1348,08-02-1986,P1,128,2931
1349,09-02-1986,P1,73,2762
1350,10-02-1986,P1,128,2710
1351,11-02-1986,P1,111,2547
1352,12-02-1986,P1,87,2508
1353,13-02-1986,P1,97,2463
1354,14-02-1986,P1,141,2401
1355,15-02-1986,P1,134,2264
1356,16-02-1986,P1,122,2188
1357,17-02-1986,P1,88,2065
1358,18-02-1986,P1,73,2043
1359,19-02-1986,P1,71,1906
1360,20-02-1986,P1,121,1766
1361,21-02-1986,P1,81,1533
1362,22-02-1986,P1,89,1475
1363,23-02-1986,P1,58,1372
1364,24-02-1986,P1,141,1325
1365,25-02-1986,P1,117,1134
1366,26-02-1986,P1,104,967
1367,27-02-1986,P1,71,834
1368,28-02-1986,P1,138,783
1369,01-03-1986,P1,149,591
1370,02-03-1986,P1,102,510
1371,03-03-1986,P1,111,461
1372,04-03-1986,P1,52,322
1373,05-03-1986,P1,117,207
1374,06-03-1986,P1,71,0
1375,07-03-1986,P1,62,0
1376,08-03-1986,P1,117,0
1377,09-03-1986,P1,53,0
1378,10-03-1986,P1,86,0
1379,11-03-1986,P1,65,0
1380,12-03-1986,P1,83,0
1381,13-03-1986,P1,51,0
1382,14-03-1986,P1,148,0
1383,15-03-1986,P1,83,0
1384,16-03-1986,P1,104,0
1385,17-03-1986,P1,74,0
1386,18-03-1986,P1,113,0
1387,19-03-1986,P1,80,0
1388,20-03-1986,P1,91,0
1389,21-03-1986,P1,134,0
1390,22-03-1986,P1,140,5500
1391,23-03-1986,P1,84,5360
1392,24-03-1986,P1,56,5365
1393,25-03-1986,P1,141,5252
1394,26-03-1986,P1,101,4995
1395,27-03-1986,P1,128,4944
1396,28-03-1986,P1,148,4719
1397,29-03-1986,P1,66,4629
1398,30-03-1986,P1,130,4616
1399,31-03-1986,P1,131,4499
1400,01-04-1986,P1,94,4362
1401,02-04-1986,P1,75,4231
1402,03-04-1986,P1,122,4124
1403,04-04-1986,P1,136,3942
1404,05-04-1986,P1,144,3730
1405,06-04-1986,P1,116,3587
1406,07-04-1986,P1,122,3495
1407,08-04-1986,P1,133,3422
1408,09-04-1986,P1,50,3221
1409,10-04-1986,P1,97,3108
1410,11-04-1986,P1,58,2936
1411,12-04-1986,P1,149,2832
1412,13-04-1986,P1,149,2634
1413,14-04-1986,P1,54,2526
1414,15-04-1986,P1,54,2565
1415,16-04-1986,P1,74,2496
1416,17-04-1986,P1,104,2424
1417,18-04-1986,P1,89,2301
1418,19-04-1986,P1,121,2233
1419,20-04-1986,P1,50,2066
1420,21-04-1986,P1,116,2081
1421,22-04-1986,P1,54,1863
1422,23-04-1986,P1,109,1783
1423,24-04-1986,P1,130,1545
1424,25-04-1986,P1,137,1426
1425,26-04-1986,P1,59,1324
1426,27-04-1986,P1,111,1324
1427,28-04-1986,P1,128,1164
1428,29-04-1986,P1,72,956
1429,30-04-1986,P1,133,866
1430,01-05-1986,P1,143,721
1431,02-05-1986,P1,135,586
1432,03-05-1986,P1,58,524
1433,04-05-1986,P1,142,505
1434,05-05-1986,P1,104,291
1435,06-05-1986,P1,138,155
1436,07-05-1986,P1,110,0
1437,08-05-1986,P1,147,0
1438,09-05-1986,P1,81,0
1439,10-05-1986,P1,127,0
1440,11-05-1986,P1,78,0
1441,12-05-1986,P1,144,0
1442,13-05-1986,P1,112,0
1443,14-05-1986,P1,78,0
1444,15-05-1986,P1,107,0
1445,16-05-1986,P1,84,0
1446,17-05-1986,P1,58,0
1447,18-05-1986,P1,143,0
1448,19-05-1986,P1,105,0
1449,20-05-1986,P1,51,5500
1450,21-05-1986,P1,95,5449
1451,22-05-1986,P1,139,5354
1452,23-05-1986,P1,140,5169
1453,24-05-1986,P1,131,4996
1454,25-05-1986,P1,67,4914
1455,26-05-1986,P1,129,4780
1456,27-05-1986,P1,135,4648
1457,28-05-1986,P1,148,4547
1458,29-05-1986,P1,80,4481
1459,30-05-1986,P1,61,4413
1460,31-05-1986,P1,137,4264
1461,01-06-1986,P1,74,4062
1462,02-06-1986,P1,104,3990
1463,03-06-1986,P1,134,3762
1464,04-06-1986,P1,85,3597
1465,05-06-1986,P1,89,3526
1466,06-06-1986,P1,100,3455
1467,07-06-1986,P1,109,3254
1468,08-06-1986,P1,74,3049
1469,09-06-1986,P1,132,2959
1470,10-06-1986,P1,108,2758
1471,11-06-1986,P1,70,2675
1472,12-06-1986,P1,102,2605
1473,13-06-1986,P1,142,2517
1474,14-06-1986,P1,145,2408
1475,15-06-1986,P1,88,2353
1476,16-06-1986,P1,81,2317
1477,17-06-1986,P1,122,2241
1478,18-06-1986,P1,129,2065
1479,19-06-1986,P1,72,2002
1480,20-06-1986,P1,108,1907
1481,21-06-1986,P1,146,1729
1482,22-06-1986,P1,120,1508
1483,23-06-1986,P1,80,1436
1484,24-06-1986,P1,148,1381
1485,25-06-1986,P1,106,1235
1486,26-06-1986,P1,106,1169
1487,27-06-1986,P1,84,978
1488,28-06-1986,P1,117,854
1489,29-06-1986,P1,103,737
1490,30-06-1986,P1,53,626
1491,01-07-1986,P1,145,606
1492,02-07-1986,P1,133,418
1493,03-07-1986,P1,54,300
1494,04-07-1986,P1,114,205
1495,05-07-1986,P1,80,0
1496,06-07-1986,P1,116,0
1497,07-07-1986,P1,56,0
1498,08-07-1986,P1,146,0
1499,09-07-1986,P1,91,0
1500,10-07-1986,P1,115,0
1501,11-07-1986,P1,104,0
1502,12-07-1986,P1,104,0
1503,13-07-1986,P1,123,0
1504,14-07-1986,P1,111,5500
1505,15-07-1986,P1,75,5389
1506,16-07-1986,P1,86,5374
1507,17-07-1986,P1,64,5222
1508,18-07-1986,P1,60,5072
1509,19-07-1986,P1,97,4985
1510,20-07-1986,P1,56,4750
1511,21-07-1986,P1,78,4721
1512,22-07-1986,P1,121,4604
1513,23-07-1986,P1,132,4508
1514,24-07-1986,P1,50,4361
1515,25-07-1986,P1,110,4275
1516,26-07-1986,P1,115,4089
1517,27-07-1986,P1,76,3949
1518,28-07-1986,P1,59,3790
1519,29-07-1986,P1,76,3672
1520,30-07-1986,P1,95,3535
1521,31-07-1986,P1,149,3449
1522,01-08-1986,P1,132,3205
1523,02-08-1986,P1,110,3026
1524,03-08-1986,P1,57,2923
1525,04-08-1986,P1,93,2833
1526,05-08-1986,P1,51,2690
1527,06-08-1986,P1,51,2624
1528,07-08-1986,P1,112,2568
1529,08-08-1986,P1,68,2438
1530,09-08-1986,P1,139,2430
1531,10-08-1986,P1,107,2266
1532,11-08-1986,P1,60,2215
1533,12-08-1986,P1,92,2127
1534,13-08-1986,P1,122,2039
1535,14-08-1986,P1,133,1857
1536,15-08-1986,P1,106,1704
1537,16-08-1986,P1,90,1548
1538,17-08-1986,P1,129,1466
1539,18-08-1986,P1,105,1332
1540,19-08-1986,P1,56,1278
1541,20-08-1986,P1,88,1219
1542,21-08-1986,P1,139,996
1543,22-08-1986,P1,93,799
1544,23-08-1986,P1,124,761
1545,24-08-1986,P1,118,605
1546,25-08-1986,P1,125,541
1547,26-08-1986,P1,138,438
1548,27-08-1986,P1,146,295
1549,28-08-1986,P1,64,113
1550,29-08-1986,P1,112,38
1551,30-08-1986,P1,93,0
1552,31-08-1986,P1,107,0
1553,01-09-1986,P1,137,0
1554,02-09-1986,P1,99,0
1555,03-09-1986,P1,62,0
1556,04-09-1986,P1,94,0
1557,05-09-1986,P1,103,0
1558,06-09-1986,P1,123,0
1559,07-09-1986,P1,94,5500
1560,08-09-1986,P1,107,5406
1561,09-09-1986,P1,72,5342
1562,10-09-1986,P1,116,5236
1563,11-09-1986,P1,106,5020
1564,12-09-1986,P1,95,4939
1565,13-09-1986,P1,113,4752
1566,14-09-1986,P1,85,4664
1567,15-09-1986,P1,84,4597
1568,16-09-1986,P1,132,4545
1569,17-09-1986,P1,108,4361
1570,18-09-1986,P1,103,4217
1571,19-09-1986,P1,80,4096
1572,20-09-1986,P1,87,3984
1573,21-09-1986,P1,132,3779
1574,22-09-1986,P1,147,3599
1575,23-09-1986,P1,133,3464
1576,24-09-1986,P1,89,3411
1577,25-09-1986,P1,124,3265
1578,26-09-1986,P1,149,3034
1579,27-09-1986,P1,76,2884
1580,28-09-1986,P1,105,2814
1581,29-09-1986,P1,72,2678
1582,30-09-1986,P1,117,2603
1583,01-10-1986,P1,88,2502
1584,02-10-1986,P1,50,2462
1585,03-10-1986,P1,112,2448
1586,04-10-1986,P1,132,2293
1587,05-10-1986,P1,150,2190
1588,06-10-1986,P1,92,2037
1589,07-10-1986,P1,114,2039
1590,08-10-1986,P1,93,1865
1591,09-10-1986,P1,73,1744
1592,10-10-1986,P1,86,1581
1593,11-10-1986,P1,101,1470
1594,12-10-1986,P1,104,1360
1595,13-10-1986,P1,67,1279
1596,14-10-1986,P1,144,1208
1597,15-10-1986,P1,148,940
1598,16-10-1986,P1,56,790
1599,17-10-1986,P1,68,798
1600,18-10-1986,P1,130,661
1601,19-10-1986,P1,140,529
1602,20-10-1986,P1,68,423
1603,21-10-1986,P1,87,365
1604,22-10-1986,P1,113,172
1605,23-10-1986,P1,132,0
1606,24-10-1986,P1,78,0
1607,25-10-1986,P1,98,0
1608,26-10-1986,P1,66,0
1609,27-10-1986,P1,67,5500
1610,28-10-1986,P1,140,5433
1611,29-10-1986,P1,114,5309
1612,30-10-1986,P1,126,5194
1613,31-10-1986,P1,61,5010
1614,01-11-1986,P1,131,4984
1615,02-11-1986,P1,81,4716
1616,03-11-1986,P1,60,4696
1617,04-11-1986,P1,74,4622
1618,05-11-1986,P1,106,4555
1619,06-11-1986,P1,136,4387
1620,07-11-1986,P1,131,4189
1621,08-11-1986,P1,107,4068
1622,09-11-1986,P1,127,3957
1623,10-11-1986,P1,81,3739
1624,11-11-1986,P1,101,3650
1625,12-11-1986,P1,128,3510
1626,13-11-1986,P1,136,3416
1627,14-11-1986,P1,57,3218
1628,15-11-1986,P1,85,3101
1629,16-11-1986,P1,115,2948
1630,17-11-1986,P1,141,2775
1631,18-11-1986,P1,136,2642
1632,19-11-1986,P1,84,2539
1633,20-11-1986,P1,100,2535
